order_id,customer_id,order_date,category,quantity,unit_price,discount_pct,discount_amt,gross_revenue,net_revenue,refunded,region,channel
108288,CUST00691,2024-06-05,Electronics,4,481.6,0.0,0.0,1926.4,1926.4,0,South,Marketplace
108289,CUST00107,2024-08-24,Grocery,3,1006.57,0.0,0.0,3019.71,3019.71,0,West,Marketplace
108290,CUST00600,2024-06-18,Beauty,1,4585.31,0.15,687.8,4585.31,3897.51,0,Central,Retail Store
108291,CUST00581,2024-11-26,Home & Kitchen,4,1089.58,0.0,0.0,4358.32,-4358.32,1,West,Online
108292,CUST00626,2025-01-25,Home & Kitchen,2,1571.57,0.0,0.0,3143.14,-3143.14,1,West,Retail Store
108293,CUST00800,2025-04-06,Grocery,3,1473.99,0.05,221.1,4421.97,4200.87,0,East,Online
108294,CUST00774,2024-05-24,Beauty,5,2937.01,0.1,1468.5,14685.05,13216.55,0,North,Online
108295,CUST00602,2024-07-23,Apparel,2,3328.97,0.0,0.0,6657.94,-6657.94,1,East,Online
108297,CUST00338,2024-11-26,Grocery,3,4608.61,0.0,0.0,13825.83,13825.83,0,North,Online
108298,CUST00689,2024-05-09,Apparel,4,2001.79,0.0,0.0,8007.16,8007.16,0,West,Online
108299,CUST00640,2024-07-15,Home & Kitchen,1,4702.21,0.05,235.11,4702.21,4467.1,0,West,Marketplace
108300,CUST00480,2024-09-29,Beauty,2,2326.98,0.1,465.4,4653.96,4188.56,0,West,Online
108301,CUST00247,2024-05-26,Apparel,2,3627.81,0.0,0.0,7255.62,7255.62,0,East,Online
108302,CUST00958,2024-08-22,Sports,3,0.0,0.0,0.0,0.0,0.0,0,North,Online
108303,CUST00428,2024-07-29,Beauty,3,291.16,0.0,0.0,873.48,873.48,0,South,Marketplace
108304,CUST00829,2025-04-10,Home & Kitchen,4,4761.17,0.15,2856.7,19044.68,16187.98,0,North,Online
108305,CUST00150,2025-04-04,Beauty,1,4979.62,0.0,0.0,4979.62,4979.62,0,West,Marketplace
108306,CUST00778,2025-06-30,Electronics,3,2822.87,0.0,0.0,8468.61,8468.61,0,South,Online
108307,CUST00865,2025-03-22,Apparel,2,2995.2,0.0,0.0,5990.4,5990.4,0,South,Marketplace
108308,CUST00483,2025-08-23,Grocery,4,2903.88,0.0,0.0,11615.52,-11615.52,1,East,Retail Store
108309,CUST00822,2024-03-12,Grocery,4,4214.65,0.0,0.0,16858.6,-16858.6,1,West,Marketplace
108310,CUST00175,2024-10-22,Grocery,4,859.48,0.15,515.69,3437.92,2922.23,0,North,Retail Store
108311,CUST00793,2024-11-14,Grocery,3,4650.8,0.0,0.0,13952.4,13952.4,0,Central,Online
108312,CUST01108,2025-03-24,Grocery,3,1475.11,0.1,442.53,4425.33,3982.8,0,East,Online
108313,CUST00274,2024-12-28,Sports,3,4230.69,0.0,0.0,12692.07,12692.07,0,South,Retail Store
108314,CUST00986,2025-03-16,Apparel,5,3050.86,0.1,1525.43,15254.3,13728.87,0,Central,Mobile App
108315,CUST00363,2024-07-19,Home & Kitchen,3,2878.57,0.0,0.0,8635.71,8635.71,0,South,Online
108316,CUST01148,2025-01-26,Electronics,5,905.35,0.1,452.68,4526.75,4074.07,0,North,Retail Store
108317,CUST00249,2024-09-28,Electronics,5,618.97,0.0,0.0,3094.85,3094.85,0,Central,Online
108318,CUST00078,2025-08-16,Grocery,2,2174.83,0.1,434.97,4349.66,3914.69,0,East,Marketplace
108319,CUST00201,2024-09-24,Electronics,1,2601.5,0.0,0.0,2601.5,2601.5,0,Central,Online
108320,CUST01182,2025-06-25,Beauty,5,0.0,0.0,0.0,0.0,0.0,0,South,Marketplace
108321,CUST00005,2024-05-09,Grocery,2,4245.88,0.0,0.0,8491.76,8491.76,0,South,Marketplace
108322,CUST00966,2024-07-11,Home & Kitchen,4,1010.59,0.0,0.0,4042.36,4042.36,0,West,Retail Store
108323,CUST00528,2025-03-09,Beauty,5,1509.8,0.1,754.9,7549.0,6794.1,0,North,Marketplace
108324,CUST00599,2024-04-21,Beauty,4,643.71,0.0,0.0,2574.84,2574.84,0,West,Online
108325,CUST00814,2024-12-18,Sports,2,4829.19,0.0,0.0,9658.38,9658.38,0,North,Retail Store
108326,CUST00758,2024-07-16,Apparel,2,1261.33,0.0,0.0,2522.66,2522.66,0,Central,Retail Store
108327,CUST00386,2025-05-07,Grocery,5,1162.35,0.0,0.0,5811.75,5811.75,0,Central,Online
108328,CUST00508,2025-06-09,Grocery,3,1924.57,0.15,866.06,5773.71,4907.65,0,West,Online
108329,CUST00839,2025-05-20,Beauty,2,1256.76,0.15,377.03,2513.52,2136.49,0,East,Online
108330,CUST00006,2024-03-22,Grocery,3,1504.03,0.0,0.0,4512.09,4512.09,0,East,Retail Store
108331,CUST00975,2024-10-15,Beauty,2,3093.44,0.1,618.69,6186.88,-5568.19,1,East,Online
108332,CUST00752,2024-04-26,Sports,4,843.45,0.0,0.0,3373.8,3373.8,0,West,Mobile App
108333,CUST00888,2024-06-24,Beauty,4,460.39,0.0,0.0,1841.56,1841.56,0,North,Marketplace
108334,CUST00368,2024-12-02,Apparel,3,2902.71,0.15,1306.22,8708.13,7401.91,0,East,Retail Store
108335,CUST00674,2024-10-21,Beauty,1,4748.83,0.05,237.44,4748.83,4511.39,0,South,Online
108336,CUST00469,2024-07-24,Grocery,1,305.76,0.0,0.0,305.76,-305.76,1,West,Retail Store
108337,CUST00178,2024-12-14,Beauty,3,4729.81,0.0,0.0,14189.43,14189.43,0,North,Online
108338,CUST01185,2024-09-27,Apparel,1,3899.81,0.05,194.99,3899.81,3704.82,0,North,Marketplace
108339,CUST01011,2024-11-10,Home & Kitchen,3,1527.85,0.0,0.0,4583.55,4583.55,0,West,Marketplace
108340,CUST00452,2025-04-28,Beauty,1,4548.44,0.0,0.0,4548.44,-4548.44,1,East,Marketplace
108342,CUST00690,2025-02-28,Sports,2,2325.59,0.0,0.0,4651.18,4651.18,0,South,Online
108343,CUST00755,2025-05-19,Electronics,5,1857.23,0.15,1392.92,9286.15,7893.23,0,West,Online
108344,CUST00824,2024-09-04,Grocery,3,3480.34,0.15,1566.15,10441.02,8874.87,0,West,Online
108345,CUST00597,2025-07-16,Grocery,3,3702.38,0.0,0.0,11107.14,11107.14,0,West,Online
108347,CUST00757,2025-04-17,Beauty,1,793.94,0.0,0.0,793.94,793.94,0,South,Online
108348,CUST00723,2025-09-24,Grocery,5,3046.25,0.0,0.0,15231.25,15231.25,0,East,Online
108349,CUST00949,2025-07-12,Home & Kitchen,4,2959.1,0.0,0.0,11836.4,11836.4,0,South,Retail Store
108350,CUST01183,2024-03-19,Sports,2,2646.46,0.0,0.0,5292.92,5292.92,0,West,Retail Store
108351,CUST00500,2025-08-09,Home & Kitchen,5,1336.19,0.0,0.0,6680.95,6680.95,0,South,Marketplace
108352,CUST01053,2025-09-01,Home & Kitchen,5,3502.28,0.15,2626.71,17511.4,14884.69,0,East,Retail Store
108353,CUST00525,2025-07-18,Sports,1,1511.13,0.0,0.0,1511.13,1511.13,0,West,Online
108354,CUST00137,2025-06-24,Apparel,1,2436.12,0.0,0.0,2436.12,2436.12,0,South,Retail Store
108355,CUST01194,2024-03-23,Apparel,4,3256.65,0.0,0.0,13026.6,13026.6,0,West,Retail Store
108356,CUST00226,2025-05-26,Apparel,5,3586.62,0.0,0.0,17933.1,17933.1,0,Central,Online
108357,CUST01031,2025-02-19,Apparel,2,1119.68,0.0,0.0,2239.36,2239.36,0,North,Online
108358,CUST00378,2024-03-30,Apparel,2,3913.5,0.0,0.0,7827.0,7827.0,0,Central,Retail Store
108359,CUST00204,2025-05-31,Apparel,3,1387.79,0.15,624.51,4163.37,-3538.86,1,North,Online
108360,CUST00227,2025-04-29,Beauty,5,4958.78,0.0,0.0,24793.9,24793.9,0,North,Online
108361,CUST00390,2025-03-23,Grocery,1,1084.83,0.15,162.72,1084.83,922.11,0,South,Online
108362,CUST00941,2024-12-18,Home & Kitchen,2,1117.14,0.1,223.43,2234.28,2010.85,0,South,Online
108363,CUST00046,2024-06-15,Sports,3,1258.29,0.0,0.0,3774.87,-3774.87,1,North,Online
108364,CUST01028,2025-04-27,Sports,3,3237.26,0.0,0.0,9711.78,9711.78,0,West,Online
108365,CUST00241,2025-07-31,Sports,3,482.39,0.15,217.08,1447.17,1230.09,0,Central,Online
108366,CUST00166,2024-05-02,Electronics,2,1922.92,0.0,0.0,3845.84,3845.84,0,North,Retail Store
108367,CUST00389,2025-01-28,Grocery,4,1727.72,0.0,0.0,6910.88,6910.88,0,North,Marketplace
108368,CUST00682,2024-09-12,Grocery,1,900.0,0.0,0.0,900.0,900.0,0,Central,Marketplace
108369,CUST00368,2024-10-16,Beauty,4,1101.5,0.1,440.6,4406.0,3965.4,0,East,Retail Store
108370,CUST00234,2024-10-09,Electronics,1,1129.44,0.0,0.0,1129.44,1129.44,0,Central,Marketplace
108371,CUST00901,2024-02-14,Beauty,3,4991.1,0.05,748.66,14973.3,14224.64,0,East,Marketplace
108372,CUST00381,2024-08-30,Grocery,2,1869.81,0.0,0.0,3739.62,3739.62,0,South,Mobile App
108373,CUST01108,2025-02-28,Apparel,5,238.61,0.05,59.65,1193.05,1133.4,0,East,Online
108374,CUST00112,2025-08-29,Sports,1,2063.49,0.0,0.0,2063.49,-2063.49,1,East,Online
108375,CUST00769,2025-03-15,Beauty,4,1324.91,0.0,0.0,5299.64,5299.64,0,Central,Online
108376,CUST00810,2024-05-10,Home & Kitchen,2,3498.66,0.0,0.0,6997.32,6997.32,0,North,Online
108377,CUST00080,2024-07-26,Sports,5,1081.12,0.0,0.0,5405.6,5405.6,0,Central,Marketplace
108378,CUST00934,2024-09-03,Apparel,4,2611.44,0.0,0.0,10445.76,10445.76,0,East,Online
108379,CUST00110,2024-09-05,Home & Kitchen,5,1716.05,0.0,0.0,8580.25,8580.25,0,Central,Mobile App
108380,CUST00930,2025-05-24,Beauty,3,556.11,0.15,250.25,1668.33,-1418.08,1,East,Online
108381,CUST00318,2025-01-10,Apparel,4,225.16,0.15,135.1,900.64,765.54,0,South,Mobile App
108382,CUST00313,2024-10-12,Electronics,2,672.7,0.0,0.0,1345.4,1345.4,0,West,Online
108383,CUST00558,2024-09-24,Apparel,5,3081.77,0.0,0.0,15408.85,15408.85,0,North,Online
108384,CUST00457,2025-04-20,Grocery,4,495.33,0.15,297.2,1981.32,1684.12,0,Central,Online
108385,CUST00151,2024-06-07,Beauty,5,2389.63,0.05,597.41,11948.15,-11350.74,1,West,Online
108386,CUST00895,2025-03-28,Grocery,3,2943.7,0.0,0.0,8831.1,8831.1,0,North,Mobile App
108387,CUST00724,2024-10-08,Sports,4,3888.63,0.05,777.73,15554.52,14776.79,0,South,Retail Store
108388,CUST00405,2024-03-23,Apparel,5,3306.32,0.15,2479.74,16531.6,14051.86,0,Central,Retail Store
108389,CUST00206,2024-06-12,Sports,1,4854.07,0.0,0.0,4854.07,4854.07,0,North,Online
108390,CUST01098,2025-08-04,Electronics,3,2667.9,0.1,800.37,8003.7,7203.33,0,East,Marketplace
108391,CUST00687,2024-10-18,Apparel,2,4504.6,0.4,3603.68,9009.2,5405.52,0,East,Online
108392,CUST00075,2025-02-27,Home & Kitchen,5,3307.0,0.0,0.0,16535.0,16535.0,0,West,Mobile App
108393,CUST00549,2025-05-23,Electronics,2,4712.6,0.1,942.52,9425.2,8482.68,0,North,Marketplace
108394,CUST00628,2025-10-30,Grocery,4,3982.94,0.0,0.0,15931.76,15931.76,0,West,Marketplace
108395,CUST00382,2024-07-15,Home & Kitchen,3,4993.51,0.0,0.0,14980.53,14980.53,0,West,Mobile App
108396,CUST00948,2024-10-12,Apparel,3,2674.05,0.15,1203.32,8022.15,6818.83,0,East,Online
108397,CUST01008,2025-07-03,Grocery,4,1477.64,0.4,2364.22,5910.56,3546.34,0,North,Online
108398,CUST01015,2025-03-21,Apparel,2,4794.36,0.05,479.44,9588.72,9109.28,0,East,Online
108399,CUST00644,2025-03-04,Sports,4,1958.11,0.0,0.0,7832.44,7832.44,0,West,Mobile App
108400,CUST00742,2025-02-20,Grocery,5,2836.11,0.05,709.03,14180.55,13471.52,0,North,Online
108401,CUST00813,2024-07-05,Grocery,5,302.11,0.05,75.53,1510.55,1435.02,0,North,Online
108402,CUST00262,2025-02-25,Apparel,3,4533.32,0.0,0.0,13599.96,13599.96,0,West,Retail Store
108403,CUST00544,2024-08-30,Sports,5,4993.3,0.0,0.0,24966.5,24966.5,0,North,Marketplace
108404,CUST00450,2024-12-05,Electronics,4,4516.41,0.05,903.28,18065.64,17162.36,0,South,Marketplace
108405,CUST00939,2024-10-12,Grocery,1,2347.2,0.05,117.36,2347.2,2229.84,0,Central,Retail Store
108406,CUST00043,2025-03-19,Apparel,3,1850.12,0.0,0.0,5550.36,5550.36,0,East,Retail Store
108407,CUST01109,2024-12-29,Grocery,4,4835.15,0.0,0.0,19340.6,19340.6,0,South,Online
108408,CUST01185,2024-09-25,Beauty,4,4550.71,0.0,0.0,18202.84,-18202.84,1,North,Marketplace
108409,CUST00531,2024-11-21,Grocery,3,3628.06,0.1,1088.42,10884.18,9795.76,0,North,Marketplace
108410,CUST00568,2024-05-30,Beauty,1,2978.54,0.05,148.93,2978.54,-2829.61,1,North,Online
108411,CUST00793,2025-02-28,Sports,1,4631.61,0.0,0.0,4631.61,4631.61,0,Central,Online
108412,CUST00828,2025-01-21,Apparel,5,2315.35,0.0,0.0,11576.75,11576.75,0,North,Online
108413,CUST00908,2024-09-08,Apparel,2,804.0,0.1,160.8,1608.0,1447.2,0,North,Online
108414,CUST01015,2025-11-25,Home & Kitchen,4,2637.76,0.0,0.0,10551.04,10551.04,0,East,Online
108415,CUST00133,2025-03-11,Sports,3,2475.93,0.1,742.78,7427.79,6685.01,0,North,Online
108417,CUST01145,2024-10-10,Home & Kitchen,5,2885.35,0.0,0.0,14426.75,14426.75,0,West,Online
108418,CUST01117,2024-10-23,Beauty,5,609.51,0.0,0.0,3047.55,3047.55,0,Central,Marketplace
108419,CUST01196,2024-04-23,Home & Kitchen,3,3842.53,0.1,1152.76,11527.59,10374.83,0,East,Online
108420,CUST00222,2025-03-05,Apparel,4,1152.77,0.1,461.11,4611.08,-4149.97,1,East,Retail Store
108421,CUST00886,2025-03-01,Apparel,1,3907.53,0.0,0.0,3907.53,3907.53,0,East,Marketplace
108422,CUST00474,2025-05-08,Sports,4,272.2,0.0,0.0,1088.8,1088.8,0,East,Online
108423,CUST00579,2025-04-23,Home & Kitchen,4,2365.62,0.0,0.0,9462.48,9462.48,0,West,Online
108424,CUST00193,2024-11-01,Beauty,1,1487.49,0.0,0.0,1487.49,-1487.49,1,South,Online
108425,CUST01176,2024-12-26,Beauty,1,2283.95,0.0,0.0,2283.95,2283.95,0,Central,Retail Store
108426,CUST00839,2025-02-18,Electronics,4,2466.55,0.0,0.0,9866.2,9866.2,0,East,Online
108427,CUST00779,2025-05-18,Beauty,4,3194.73,0.25,3194.73,12778.92,9584.19,0,Central,Online
108428,CUST01025,2025-10-27,Electronics,3,1715.45,0.0,0.0,5146.35,5146.35,0,East,Marketplace
108429,CUST00987,2024-02-13,Home & Kitchen,3,2826.41,0.0,0.0,8479.23,8479.23,0,Central,Online
108430,CUST00881,2025-01-08,Grocery,5,2204.1,0.0,0.0,11020.5,11020.5,0,South,Online
108433,CUST01038,2024-09-13,Sports,1,4386.88,0.0,0.0,4386.88,4386.88,0,South,Mobile App
108434,CUST00164,2024-10-08,Grocery,3,3106.47,0.0,0.0,9319.41,9319.41,0,East,Marketplace
108435,CUST00344,2024-12-12,Beauty,4,4424.48,0.0,0.0,17697.92,17697.92,0,Central,Mobile App
108436,CUST00495,2024-11-20,Grocery,1,3763.57,0.0,0.0,3763.57,3763.57,0,Central,Retail Store
108437,CUST00465,2024-10-08,Apparel,2,4240.35,0.0,0.0,8480.7,8480.7,0,West,Mobile App
108438,CUST00558,2024-05-29,Home & Kitchen,4,3562.86,0.0,0.0,14251.44,14251.44,0,North,Online
108439,CUST00801,2024-12-04,Apparel,1,1859.28,0.0,0.0,1859.28,1859.28,0,North,Marketplace
108440,CUST01194,2024-02-09,Apparel,5,623.01,0.0,0.0,3115.05,3115.05,0,West,Retail Store
108441,CUST00489,2024-07-21,Home & Kitchen,2,4495.81,0.4,3596.65,8991.62,5394.97,0,South,Retail Store
108442,CUST00720,2024-03-04,Apparel,4,3051.78,0.05,610.36,12207.12,11596.76,0,Central,Online
108443,CUST00664,2024-02-23,Sports,3,3799.59,0.0,0.0,11398.77,11398.77,0,West,Mobile App
108444,CUST00559,2024-04-10,Home & Kitchen,4,1033.36,0.0,0.0,4133.44,4133.44,0,Central,Retail Store
108445,CUST00400,2024-08-31,Home & Kitchen,5,1584.6,0.0,0.0,7923.0,7923.0,0,North,Online
108446,CUST00811,2024-11-25,Electronics,2,3024.66,0.0,0.0,6049.32,6049.32,0,North,Marketplace
108447,CUST00913,2025-01-21,Grocery,4,3901.33,0.05,780.27,15605.32,14825.05,0,West,Retail Store
108448,CUST00281,2024-07-08,Grocery,4,2896.49,0.05,579.3,11585.96,-11006.66,1,West,Marketplace
108449,CUST00735,2024-09-24,Home & Kitchen,5,910.23,0.15,682.67,4551.15,3868.48,0,South,Marketplace
108452,CUST00665,2025-03-04,Home & Kitchen,2,494.42,0.0,0.0,988.84,988.84,0,South,Online
108453,CUST00129,2024-12-04,Beauty,2,435.57,0.0,0.0,871.14,871.14,0,West,Online
108454,CUST00980,2024-03-29,Beauty,2,561.28,0.0,0.0,1122.56,1122.56,0,West,Marketplace
108455,CUST00820,2025-03-21,Sports,3,1954.19,0.0,0.0,5862.57,5862.57,0,South,Online
108456,CUST00173,2024-08-05,Grocery,4,1119.55,0.0,0.0,4478.2,4478.2,0,North,Online
108457,CUST00855,2024-08-23,Sports,3,677.89,0.0,0.0,2033.67,2033.67,0,East,Online
108458,CUST00034,2025-08-11,Sports,1,2221.61,0.0,0.0,2221.61,2221.61,0,Central,Mobile App
108459,CUST00933,2024-10-27,Apparel,1,2801.2,0.1,280.12,2801.2,2521.08,0,North,Online
108460,CUST01154,2024-11-10,Grocery,4,3363.71,0.1,1345.48,13454.84,12109.36,0,South,Marketplace
108461,CUST01023,2025-05-28,Grocery,1,4460.54,0.0,0.0,4460.54,4460.54,0,East,Online
108462,CUST00393,2024-05-11,Sports,4,939.08,0.0,0.0,3756.32,3756.32,0,South,Online
108463,CUST00804,2025-08-08,Sports,2,4574.52,0.0,0.0,9149.04,9149.04,0,Central,Online
108464,CUST00981,2024-08-14,Sports,2,2763.0,0.25,1381.5,5526.0,4144.5,0,West,Retail Store
108465,CUST00751,2025-10-21,Apparel,4,4140.35,0.0,0.0,16561.4,16561.4,0,West,Marketplace
108466,CUST00090,2024-10-29,Beauty,2,1341.23,0.0,0.0,2682.46,2682.46,0,South,Online
108467,CUST00437,2025-06-28,Apparel,2,4922.95,0.0,0.0,9845.9,-9845.9,1,North,Mobile App
108468,CUST00143,2024-09-29,Grocery,4,570.04,0.0,0.0,2280.16,2280.16,0,West,Marketplace
108469,CUST00046,2024-07-08,Beauty,3,814.78,0.0,0.0,2444.34,2444.34,0,North,Online
108470,CUST01118,2024-12-06,Beauty,3,200.37,0.1,60.11,601.11,541.0,0,South,Online
108471,CUST00599,2024-07-08,Apparel,1,2384.52,0.05,119.23,2384.52,2265.29,0,West,Online
108472,CUST00319,2025-07-07,Beauty,4,2872.31,0.0,0.0,11489.24,11489.24,0,Central,Retail Store
108473,CUST00138,2025-06-12,Beauty,3,516.59,0.0,0.0,1549.77,-1549.77,1,West,Online
108474,CUST00214,2025-08-03,Sports,4,455.45,0.05,91.09,1821.8,1730.71,0,West,Mobile App
108475,CUST00656,2024-07-09,Electronics,2,3013.19,0.05,301.32,6026.38,5725.06,0,East,Retail Store
108476,CUST01180,2025-04-02,Home & Kitchen,5,4848.19,0.05,1212.05,24240.95,23028.9,0,Central,Online
108477,CUST00801,2024-12-22,Beauty,5,1060.0,0.0,0.0,5300.0,5300.0,0,North,Marketplace
108478,CUST00744,2024-12-10,Apparel,4,1249.96,0.0,0.0,4999.84,4999.84,0,East,Online
108479,CUST00632,2025-10-18,Home & Kitchen,5,2788.53,0.1,1394.26,13942.65,12548.39,0,West,Marketplace
108480,CUST00886,2025-03-25,Grocery,3,4109.13,0.0,0.0,12327.39,12327.39,0,East,Marketplace
108481,CUST00553,2025-11-04,Grocery,3,4077.51,0.0,0.0,12232.53,12232.53,0,East,Retail Store
108482,CUST00731,2025-03-16,Beauty,3,780.69,0.15,351.31,2342.07,1990.76,0,South,Online
108483,CUST00757,2025-12-06,Grocery,1,887.47,0.25,221.87,887.47,665.6,0,South,Online
108484,CUST00962,2025-02-14,Home & Kitchen,1,2472.36,0.0,0.0,2472.36,2472.36,0,West,Online
108485,CUST00433,2025-01-28,Beauty,3,335.29,0.1,100.59,1005.87,905.28,0,East,Online
108486,CUST01024,2025-05-28,Electronics,2,3095.43,0.0,0.0,6190.86,6190.86,0,West,Online
108487,CUST00423,2024-09-13,Beauty,3,2001.93,0.0,0.0,6005.79,6005.79,0,South,Retail Store
108488,CUST00412,2025-04-10,Electronics,2,2209.67,0.0,0.0,4419.34,4419.34,0,North,Retail Store
108489,CUST00235,2025-03-26,Apparel,2,1431.94,0.0,0.0,2863.88,2863.88,0,Central,Mobile App
108490,CUST00823,2024-12-09,Home & Kitchen,2,245.69,0.0,0.0,491.38,491.38,0,Central,Mobile App
108491,CUST00001,2024-10-11,Home & Kitchen,2,2327.65,0.0,0.0,4655.3,4655.3,0,Central,Mobile App
108492,CUST00258,2024-12-07,Electronics,2,2408.69,0.4,1926.95,4817.38,2890.43,0,Central,Retail Store
108493,CUST00679,2025-07-20,Apparel,3,1921.86,0.1,576.56,5765.58,5189.02,0,East,Marketplace
108494,CUST00054,2025-07-17,Apparel,2,3010.9,0.0,0.0,6021.8,6021.8,0,South,Retail Store
108495,CUST00770,2024-05-23,Grocery,1,684.49,0.0,0.0,684.49,684.49,0,Central,Marketplace
108496,CUST00385,2024-04-16,Sports,4,3978.23,0.0,0.0,15912.92,15912.92,0,North,Marketplace
108497,CUST00775,2025-12-01,Electronics,2,2215.29,0.0,0.0,4430.58,4430.58,0,Central,Retail Store
108498,CUST00735,2024-05-17,Grocery,5,2472.02,0.0,0.0,12360.1,12360.1,0,South,Marketplace
108500,CUST00989,2025-03-26,Sports,4,4502.5,0.0,0.0,18010.0,18010.0,0,West,Mobile App
108501,CUST00654,2025-07-02,Beauty,1,907.35,0.0,0.0,907.35,907.35,0,Central,Retail Store
108502,CUST00954,2025-09-23,Grocery,5,4915.92,0.25,6144.9,24579.6,-18434.7,1,Central,Marketplace
108503,CUST00572,2025-03-13,Electronics,2,2818.21,0.0,0.0,5636.42,5636.42,0,South,Online
108504,CUST00429,2025-02-24,Home & Kitchen,4,3269.09,0.0,0.0,13076.36,13076.36,0,Central,Marketplace
108505,CUST00814,2024-04-04,Home & Kitchen,4,3580.27,0.0,0.0,14321.08,14321.08,0,North,Retail Store
108506,CUST00719,2024-08-14,Electronics,5,2764.64,0.0,0.0,13823.2,13823.2,0,South,Marketplace
108507,CUST00554,2024-11-24,Home & Kitchen,1,4710.0,0.05,235.5,4710.0,4474.5,0,West,Online
108508,CUST00863,2024-12-25,Home & Kitchen,5,571.64,0.1,285.82,2858.2,2572.38,0,North,Retail Store
108509,CUST00666,2025-08-19,Sports,4,2888.98,0.05,577.8,11555.92,10978.12,0,East,Retail Store
108510,CUST00364,2025-05-24,Home & Kitchen,5,1843.83,0.0,0.0,9219.15,9219.15,0,West,Retail Store
108511,CUST00116,2025-07-01,Apparel,5,4956.12,0.0,0.0,24780.6,24780.6,0,Central,Online
108512,CUST01171,2024-07-08,Apparel,3,3628.94,0.1,1088.68,10886.82,9798.14,0,Central,Retail Store
108513,CUST00327,2025-05-21,Home & Kitchen,1,3509.96,0.0,0.0,3509.96,3509.96,0,West,Online
108514,CUST00844,2025-01-04,Grocery,1,1018.06,0.0,0.0,1018.06,1018.06,0,North,Marketplace
108515,CUST00287,2025-12-24,Beauty,4,940.09,0.0,0.0,3760.36,3760.36,0,East,Marketplace
108516,CUST00117,2024-02-11,Electronics,3,4814.04,0.0,0.0,14442.12,14442.12,0,East,Marketplace
108517,CUST00174,2024-10-13,Electronics,3,2340.07,0.1,702.02,7020.21,6318.19,0,West,Retail Store
108518,CUST00461,2024-12-02,Grocery,1,1320.53,0.0,0.0,1320.53,1320.53,0,Central,Online
108519,CUST01119,2025-03-31,Electronics,3,1260.77,0.0,0.0,3782.31,3782.31,0,Central,Retail Store
108520,CUST00591,2025-08-08,Sports,4,4883.11,0.1,1953.24,19532.44,17579.2,0,North,Marketplace
108521,CUST00136,2025-06-14,Sports,4,1910.9,0.0,0.0,7643.6,7643.6,0,East,Online
108522,CUST00313,2024-10-17,Grocery,5,3245.86,0.15,2434.4,16229.3,13794.9,0,West,Online
108523,CUST00162,2024-12-03,Grocery,3,2775.04,0.0,0.0,8325.12,8325.12,0,South,Marketplace
108524,CUST00684,2025-03-13,Sports,1,864.52,0.0,0.0,864.52,864.52,0,South,Retail Store
108525,CUST00597,2025-08-22,Beauty,5,593.01,0.0,0.0,2965.05,2965.05,0,West,Online
108526,CUST00756,2025-03-27,Beauty,3,3830.63,0.05,574.59,11491.89,10917.3,0,West,Marketplace
108527,CUST00765,2024-11-21,Beauty,3,486.58,0.1,145.97,1459.74,1313.77,0,Central,Retail Store
108528,CUST00988,2024-04-11,Beauty,1,4610.14,0.0,0.0,4610.14,4610.14,0,South,Online
108529,CUST00565,2025-06-30,Beauty,1,3391.64,0.1,339.16,3391.64,3052.48,0,Central,Online
108530,CUST01119,2025-05-28,Home & Kitchen,1,2232.8,0.0,0.0,2232.8,-2232.8,1,Central,Retail Store
108531,CUST01016,2024-12-05,Grocery,1,2805.31,0.0,0.0,2805.31,2805.31,0,Central,Marketplace
108532,CUST00374,2024-04-13,Grocery,2,1790.69,0.1,358.14,3581.38,3223.24,0,East,Retail Store
108533,CUST00813,2024-11-26,Grocery,2,4438.6,0.0,0.0,8877.2,8877.2,0,North,Online
108535,CUST00295,2024-04-22,Apparel,2,2311.65,0.0,0.0,4623.3,4623.3,0,Central,Retail Store
108536,CUST00834,2025-11-04,Beauty,1,1548.62,0.0,0.0,1548.62,1548.62,0,West,Online
108537,CUST00552,2025-06-25,Sports,5,1194.66,0.0,0.0,5973.3,5973.3,0,North,Marketplace
108538,CUST00860,2025-07-20,Grocery,5,2788.25,0.4,5576.5,13941.25,8364.75,0,South,Marketplace
108539,CUST00104,2025-05-23,Sports,5,0.0,0.15,0.0,0.0,0.0,0,East,Online
108540,CUST00392,2024-09-09,Home & Kitchen,1,874.3,0.15,131.14,874.3,743.16,0,South,Mobile App
108541,CUST01192,2024-08-20,Electronics,3,3185.73,0.0,0.0,9557.19,9557.19,0,West,Marketplace
108542,CUST01057,2025-11-28,Electronics,1,3547.26,0.15,532.09,3547.26,3015.17,0,East,Marketplace
108543,CUST00900,2024-02-09,Apparel,1,1946.05,0.0,0.0,1946.05,1946.05,0,West,Online
108544,CUST00175,2024-07-26,Beauty,2,3276.19,0.0,0.0,6552.38,6552.38,0,North,Retail Store
108545,CUST00284,2025-07-12,Sports,2,2562.08,0.0,0.0,5124.16,5124.16,0,South,Marketplace
108546,CUST00475,2025-04-11,Sports,2,1142.86,0.0,0.0,2285.72,2285.72,0,East,Online
108547,CUST00118,2025-08-16,Sports,5,4429.62,0.0,0.0,22148.1,22148.1,0,East,Online
108548,CUST00852,2025-04-30,Sports,1,4890.6,0.0,0.0,4890.6,4890.6,0,East,Online
108549,CUST00923,2025-04-25,Beauty,2,4885.39,0.15,1465.62,9770.78,8305.16,0,Central,Online
